variable,vif
ln_gdppc,12.620105578097727
lending_interest_rate_pct,10.120127905539164
trade_pct_gdp,3.8063529277141153
broad_money_growth_pct,3.4096966416099974
inflation_gdp_deflator_pct,1.7972207373160058
xr_dep_pct,1.0843468112631351
