model_id,variable,vif
M2_main_monetary_policy_drop_ln_gdppc,broad_money_pct_gdp,7.396348283047349
M2_main_monetary_policy_drop_ln_gdppc,trade_pct_gdp,6.227564424165254
M2_main_monetary_policy_drop_ln_gdppc,deposit_interest_rate_pct,2.0036695756798455
M2_main_monetary_policy_drop_ln_gdppc,xr_dep_pct,1.2592488278883005
M2_main_monetary_policy_drop_ln_gdppc,inflation_gdp_deflator_pct,1.1730447412826248
