model_id,variable,vif
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,ln_gdppc,7.176973809351371
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,deposit_interest_rate_pct,4.365168388646567
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,trade_pct_gdp,4.0493072493695355
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,broad_money_growth_pct,3.7908327707530303
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,inflation_gdp_deflator_pct,1.815445162803177
M7a_human_capital_robustness_from_M2_drop_hc_human_capital_index,xr_dep_pct,1.1203232564558403
