variable,vif
ln_tourism_arrivals,1126.7554612176664
ln_gdppc,663.9979460569256
ln_population_total,461.02576344489137
hc_human_capital_index,320.9779841605858
broad_money_pct_gdp,42.12350746024436
trade_pct_gdp,12.470865806433398
deposit_interest_rate_pct,6.199478326737093
inflation_gdp_deflator_pct,2.6962088506450206
xr_dep_pct,1.3207246445953262
