variable,vif
ln_tourism_arrivals,95.14385039029945
ln_gdppc,87.34877641903725
broad_money_pct_gdp,16.334671452940583
trade_pct_gdp,8.65985205753379
real_interest_rate_pct,1.3481502711629705
xr_dep_pct,1.2029673109143684
