variable,vif
broad_money_pct_gdp,10.83160660726671
ln_gdppc,10.64449461558571
trade_pct_gdp,6.883929174494952
deposit_interest_rate_pct,2.163066950407179
inflation_gdp_deflator_pct,1.3118920895434631
