variable,coefficient,std_error,t_stat,p_value,ci_low,ci_high
Intercept,-43.46557374134938,14.869766619207091,-2.9230837883632583,0.004168010854836313,-72.91702015732643,-14.014127325372332
broad_money_growth_pct,0.06270990124607147,0.03603915795583157,1.7400490134349615,0.08450252994080842,-0.008670192106712049,0.13408999459885498
lending_interest_rate_pct,0.2499853006579213,0.17382272710947727,1.438162343986671,0.15308043336893307,-0.09429251246734965,0.5942631137831922
inflation_gdp_deflator_pct,-0.019990311279548055,0.03962312892954337,-0.5045111736403809,0.6148592248372982,-0.09846891073479783,0.05848828817570171
trade_pct_gdp,-0.018193872713694922,0.01672232719159006,-1.0879988476032767,0.27885100365633986,-0.05131454877039905,0.014926803343009207
ln_gdppc,1.8815157054532732,0.5927886930141817,3.1740074121289967,0.0019253454922740776,0.7074230061264839,3.0556084047800622
xr_dep_pct,0.062375432912890605,0.03839730280062771,1.6244743344803612,0.10698880835459113,-0.013675263436978113,0.13842612926275932
