variable,vif
ln_gdppc,207.31832181016003
hc_human_capital_index,186.24731290067803
deposit_interest_rate_pct,5.76350215585745
trade_pct_gdp,4.66479401080342
broad_money_growth_pct,4.128730635125303
inflation_gdp_deflator_pct,1.846981577601655
xr_dep_pct,1.122506939424053
