variable,coefficient,std_error,t_stat,p_value,ci_low,ci_high
Intercept,22.217530877479547,17.298427382644228,1.284367092223119,0.20324799076843236,-12.283094669745005,56.7181564247041
inflation_gdp_deflator_pct,-0.5940035411358737,0.15001421021049569,-3.959648491315488,0.00017813361519625204,-0.8931974492727304,-0.29480963299901713
trade_pct_gdp,-0.03745371967266513,0.012519373024939917,-2.9916609720034186,0.0038292611097523466,-0.062422821849712394,-0.012484617495617863
ln_gdppc,-1.277697563821016,2.1007540870252766,-0.608209010141815,0.5450173091852943,-5.467519477689223,2.912124350047191
xr_dep_pct,0.14728131199859565,0.06472851490703524,2.2753698614918765,0.02594836173507531,0.018184359678170114,0.2763782643190212
broad_money_pct_gdp,0.03344479078447644,0.05025166591893871,0.6655459112226537,0.5078885552638224,-0.06677899665258225,0.1336685782215351
real_interest_rate_pct,-0.6600910154879333,0.2290450074697396,-2.8819271058555667,0.005244179360424761,-1.1169068786514904,-0.20327515232437604
