model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high,comparison_id,native_model_id,sample_mode,native_rows,common_rows
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,Intercept,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,broad_money_growth_pct,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,deposit_interest_rate_pct,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,inflation_gdp_deflator_pct,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,trade_pct_gdp,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,ln_gdppc,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M1_to_M2_common_sample,random_effects,xr_dep_pct,,,,,,,M1_to_M2_common_sample,M2_main_monetary_policy,common_sample,149,149
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,Intercept,-15.524593114451683,12.870913096393988,-1.2061765158527231,0.22774943688026372,-40.751119231528804,9.701933002625442,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,broad_money_growth_pct,0.0376769045000285,0.0225112060209622,1.67369551257912,0.09419045616638227,-0.006444248549618628,0.08179805754967563,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,deposit_interest_rate_pct,-0.023505010916143473,0.18025359937049826,-0.13039967578029119,0.896250223090507,-0.37679557376603184,0.32978555193374487,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,inflation_gdp_deflator_pct,0.027384782503869692,0.045750241268834695,0.598571324311777,0.5494587831600894,-0.062284042667064374,0.11705360767480376,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,trade_pct_gdp,0.057349849076356804,0.005965074831005617,9.61427152233873,6.960025993625371e-22,0.04565851724249945,0.06904118091021416,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,ln_gdppc,0.46062458716383803,0.5076614433584327,0.9073460141400094,0.364223848334167,-0.5343735581583106,1.4556227324859865,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,pooled_ols,xr_dep_pct,0.05102238151352368,0.03617524571920338,1.410422527867967,0.1584149573030138,-0.019879797228001712,0.12192456025504908,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,Intercept,-17.58757824102009,22.85480230808309,-0.7695353477111402,0.443271059088846,-62.89455826401316,27.719401781972984,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
