model_id,variable,vif
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,hc_human_capital_index,16.797859088315036
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,broad_money_pct_gdp,16.68007259788661
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,trade_pct_gdp,6.2201084289131225
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,deposit_interest_rate_pct,2.695057371150221
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,inflation_gdp_deflator_pct,1.3714429269975112
M7a_human_capital_robustness_from_M2_drop_ln_gdppc,xr_dep_pct,1.2836203890611577
