model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M5_lending_rate_robustness,pooled_ols,Intercept,-0.7611998039152683,7.138125098170513,-0.10663861916770866,0.915075679591168,-14.75166791347091,13.229268305640375
M5_lending_rate_robustness,pooled_ols,broad_money_pct_gdp,-0.05794871995163653,0.01697830323856042,-3.4131043095063696,0.0006422735366639603,-0.09122558281781472,-0.02467185708545834
M5_lending_rate_robustness,pooled_ols,lending_interest_rate_pct,-0.25562027007151916,0.24460056672356287,-1.0450518308095758,0.295999015079751,-0.7350285714477888,0.22378803130475045
M5_lending_rate_robustness,pooled_ols,inflation_gdp_deflator_pct,-0.054041700030629185,0.00891023432672321,-6.065126690164536,1.3184967868183105e-09,-0.07150543840481918,-0.036577961656439194
M5_lending_rate_robustness,pooled_ols,trade_pct_gdp,0.08225568316907783,0.007807585592451442,10.535354649022942,5.935910867843461e-26,0.06695309660165918,0.09755826973649648
M5_lending_rate_robustness,pooled_ols,ln_gdppc,0.19173446750319967,0.7392008593550058,0.2593807421578199,0.795341486924461,-1.2570725941736698,1.640541529180069
M5_lending_rate_robustness,pooled_ols,xr_dep_pct,0.1773087919933655,0.07833890592518133,2.263355479622178,0.023613784836191944,0.023767357791738636,0.3308502261949924
M5_lending_rate_robustness,fixed_effects,Intercept,56.529538607261756,51.0799980406224,1.1066863895003578,0.27221825076262807,-45.34630515415503,158.40538236867854
M5_lending_rate_robustness,fixed_effects,broad_money_pct_gdp,0.04968848428350695,0.057187558714509895,0.8688687784621195,0.38788825962405693,-0.06436850514830528,0.1637454737153192
M5_lending_rate_robustness,fixed_effects,lending_interest_rate_pct,-0.9683603068768689,0.6474410340594543,-1.4956733600977548,0.13923384630788527,-2.259640732888557,0.3229201191348192
M5_lending_rate_robustness,fixed_effects,inflation_gdp_deflator_pct,0.032337413124011886,0.04114497650513929,0.785938305736369,0.43455604149566174,-0.04972365498079143,0.11439848122881521
M5_lending_rate_robustness,fixed_effects,trade_pct_gdp,-0.05466996868666922,0.03253260155173215,-1.6804671645990268,0.09732407501261986,-0.11955419656390869,0.010214259190570243
M5_lending_rate_robustness,fixed_effects,ln_gdppc,-4.841282139630157,5.416605296638151,-0.893785290693957,0.37449949926840853,-15.644360763061659,5.961796483801346
M5_lending_rate_robustness,fixed_effects,xr_dep_pct,0.11470334574453164,0.08274828187295727,1.3861719318914043,0.17009417416739847,-0.05033289855819725,0.27973959004726057
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,Intercept,56.529538607261756,34.77226836236632,1.6257075327430497,0.10850603833325212,-12.821563875108723,125.88064108963223
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,broad_money_pct_gdp,0.04968848428350695,0.06045074003287915,0.8219665178041062,0.41388695496196926,-0.07087671507209936,0.17025368363911325
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,lending_interest_rate_pct,-0.9683603068768689,0.34666224981384636,-2.793382629336962,0.006722210589746647,-1.6597563631556982,-0.27696425059803975
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct,0.032337413124011886,0.07882169259364138,0.4102603237756477,0.6828679862170413,-0.12486749579736653,0.18954232204539032
