variable,vif
hc_human_capital_index,229.77560795927175
ln_gdppc,164.10024731753893
broad_money_pct_gdp,23.268917256122204
trade_pct_gdp,7.707896240169868
deposit_interest_rate_pct,2.861042068684819
inflation_gdp_deflator_pct,1.4021258949853457
xr_dep_pct,1.2935150123759835
