variable,coefficient,std_error,t_stat,p_value,ci_low,ci_high
Intercept,39.541509259818554,34.57412138373099,1.143673582358191,0.2561277753584341,-29.25014720292984,108.33316572256696
broad_money_pct_gdp,0.0611814388413949,0.0504980030478126,1.211561549938261,0.2292029294518431,-0.0392937471847228,0.1616566248675127
deposit_interest_rate_pct,-0.3372285103231722,0.1604787859067666,-2.1013899651452492,0.0387149091269363,-0.6565309558468341,-0.0179260647995104
inflation_gdp_deflator_pct,0.0263744329678908,0.0431135683088254,0.6117432168678077,0.5424209367306181,-0.059408044251604,0.1121569101873856
trade_pct_gdp,-0.0355833035833771,0.0213229065012649,-1.668782986093672,0.0990215156233356,-0.0780091990252943,0.00684259185854
ln_gdppc,-2.444146788544942,4.971964564874089,-0.4915857216305077,0.6243417395340187,-12.336796683987266,7.448503106897381
xr_dep_pct,0.0825000411637716,0.093887660310084,0.8787101616048114,0.3821576947017706,-0.1043069524965701,0.2693070348241133
ln_tourism_arrivals,-0.8867609796751005,0.5290850674489531,-1.6760272293276477,0.0975889126572624,-1.9394743023235552,0.1659523429733543
