country_id,country_code,country,year,fdi_pct_gdp,fdi_pct_gdp_winsorized,broad_money_growth_pct,trade_pct_gdp,inflation_gdp_deflator_pct,deposit_interest_rate_pct,real_interest_rate_pct,lending_interest_rate_pct,hc_human_capital_index,ln_gdppc,xr_dep_pct,xr_dep_pct_winsorized,ln_population_total,ln_tourism_arrivals
1,BRN,Brunei Darussalam,2000,8.36413523538418,8.36413523538418,47.66083219802242,87.05533298776969,2.3767207156063535,,3.0507709785604953,5.5,2.61132383346558,22.60593172600464,,,12.695952428780698,13.799381176034391
1,BRN,Brunei Darussalam,2001,0.9956216011005181,0.9956216011005181,-11.930384714943237,91.09978761968566,-4.973053060031447,,11.02114021052113,5.5,2.61798334121704,22.53092420739627,3.855154400357652,3.855154400357652,12.716933268683679,13.641157170819497
1,BRN,Brunei Darussalam,2002,3.626542715260879,3.626542715260879,1.8854203176851962,93.21618147224771,-0.13538431931165462,,5.6430240890632195,5.5,2.6246600151062,22.569052980700047,-0.0633203960980655,-0.0633203960980655,12.736992030679291,13.700099706452946
1,BRN,Brunei Darussalam,2003,1.7274784763881308,1.7274784763881308,4.0710588721584635,89.08561609875599,6.309970364451203,1.06475,-0.76189501480855,5.5,2.63135361671448,22.692854183470306,-2.7405127781441885,-2.7405127781441885,12.756033401864455,13.757881445127637
1,BRN,Brunei Darussalam,2004,1.3134182494197866,1.3134182494197866,15.834672083040658,84.88216666381916,16.54195285382079,1.04391666666666,-9.47465919647903,5.5,2.63806438446045,22.87725564718965,-3.02754876184288,-3.02754876184288,12.77397117948078,13.684412418675318
1,BRN,Brunei Darussalam,2005,1.6598573371678753,1.6598573371678753,-4.497416077933903,81.62011401552324,20.503616458889226,1.006,-12.450760317229014,5.5,2.64479231834412,23.079126507256568,-1.5400432207170578,-1.5400432207170578,12.790843656805148,13.610943392223
1,BRN,Brunei Darussalam,2006,0.6946761009178788,0.6946761009178788,2.11689429640714,81.57095474296892,9.944351943805515,1.0415,-4.042364946656927,5.5,2.65514659881592,23.260497381985147,-4.640026451634066,-4.640026451634066,12.806728918400797,13.636383892066839
1,BRN,Brunei Darussalam,2007,1.918069922251921,1.918069922251921,6.706154565568921,81.01141463689581,4.696888453613241,1.17275666666666,0.7670825353540269,5.5,2.66554164886475,23.32090795180569,-5.287455124689622,-5.287455124689622,12.823614964926072,13.68426227135432
1,BRN,Brunei Darussalam,2008,1.395065809396078,1.395065809396078,9.578762406764932,89.74542535233438,16.020767466790403,0.875761458333333,-9.068003682876727,5.5,2.6759774684906,23.491247495133173,-6.15288071439103,-6.15288071439103,12.842101705556031,13.859797046182761
1,BRN,Brunei Darussalam,2009,2.733059998232977,2.733059998232977,9.655606150990263,90.2870882587894,-21.73926671019896,0.699921291666666,34.805790292472,5.5,2.68645405769348,23.200888062106415,2.605025154150126,2.605025154150126,12.860873930172632,14.035331821011203
