country_code,country,year,fdi_pct_gdp,bm_growth,real_interest_rate,gdp_growth,gdppc,ln_gdppc,trade_pct_gdp,d_ln_exr,inflation,rq,rl,ge,cc,va,pv,wgi_composite,gdp_current_usd,population,hc_index,exr_lcu_usd
IDN,Indonesia,2010,2.0251791456935604,15.402287770881854,-1.7460975355960089,6.223854180623661,3065.6834837776487,8.028025819848871,46.7012738758737,-9.602153247843008,15.264293657644942,-0.1461447,-0.6518311,-0.2531404,-0.6633382999999999,-0.020478299999999998,-0.7784546999999999,-0.428613625,755094157621.9355,246305322.0,2.41677021980286,9090.433333333332
IDN,Indonesia,2011,2.3029842938159204,16.42978384590038,4.594376748837573,6.16978420771008,3579.464424661521,8.182968466153389,50.18001318411037,-3.583636245314459,7.465943033675131,-0.15123219999999998,-0.28523129999999997,-0.3273953,-0.6451671,0.060051999999999994,-0.7510901,-0.352256475,892969104563.1713,249470032.0,2.40213108062744,8770.433333333332
IDN,Indonesia,2012,2.309780318530732,14.954992482017632,7.7501885648902755,6.030050653056151,3632.2725403033064,8.197613775535691,49.5828982992627,6.790003155153634,3.7538787532365347,-0.17926879999999998,-0.3852324,-0.25708359999999997,-0.7724335999999999,0.0318185,-0.5992727,-0.3985046,917869913332.6486,252698525.0,2.38758063316345,9386.629166666668
IDN,Indonesia,2013,2.551356334010577,12.779697944543278,6.374931242121366,5.557263688910098,3566.6028450607755,8.179368837713596,48.637372675289285,10.839075087043781,4.965990291316771,-0.0485665,-0.419998,-0.1633885,-0.7278943999999999,-0.0085749,-0.6180612,-0.33996185,912524136718.0182,255852467.0,2.37311816215515,10461.24
IDN,Indonesia,2014,2.819972604121023,11.879519361847219,6.7921185806972755,5.006668425754995,3441.0680846400837,8.14353719189644,48.08017558552271,12.593369964222134,5.443174549356115,0.0028168,-0.338428,0.31912779999999996,-0.7150247,-0.0006737,-0.38500819999999997,-0.182877025,890814755533.5369,258877399.00000003,2.35874342918396,11865.2112962963
IDN,Indonesia,2015,2.2976163938044087,8.996990076380424,8.349910634694735,4.876322300221233,3288.2226972553844,8.098102484191292,41.93764024152938,12.085361721658927,3.9802426601396093,-0.1393886,-0.3812221,-0.062646,-0.5229666,0.0861197,-0.5390218,-0.276555825,860854232686.2139,261799248.99999997,2.34445571899414,13389.41293650793
IDN,Indonesia,2016,0.4873724713688788,10.02849882051502,9.224432344132097,5.033069182801768,3521.4694345757384,8.16663363448735,37.88693546592328,-0.6074400647868572,2.438924086882068,0.0343509,-0.32180949999999997,0.1221929,-0.48225759999999995,0.102893,-0.463383,-0.16188082499999998,931877364037.6975,264627417.99999997,2.33025455474854,13308.32680205416
IDN,Indonesia,2017,2.0194891981258167,8.275528079246284,6.501563996090386,5.069785901349164,3798.8832617452576,8.242462424035642,39.355497070460586,0.5433460878307983,4.292678121995252,0.1002062,-0.3165999,0.1565617,-0.3767695,0.062122199999999995,-0.5816146,-0.109150375,1015618744159.7339,267346658.0,2.31613945960999,13380.83387888914
IDN,Indonesia,2018,1.8142897934944133,6.290289123738285,6.471249839379384,5.174291539550239,3860.9535309072558,8.258669460684752,43.07430895520015,6.20165335562799,3.818323569433346,0.07345879999999999,-0.2197187,0.2534613,-0.33812949999999997,0.1218045,-0.5428012,-0.05773202499999999,1042271532988.6317,269951846.0,2.30210971832275,14236.93877348179
IDN,Indonesia,2019,2.2333620428224124,6.540404881297798,8.629404790313973,5.019287680462824,4106.948561603577,8.320435589311186,37.88693546592328,-0.6289866714222825,1.5984884998414373,0.11098269999999999,-0.1919729,0.31228849999999997,-0.42785039999999996,0.11378569999999999,-0.5802685,-0.049138025,1119099871350.1992,272489381.0,2.28816509246826,14147.67136054542
IDN,Indonesia,2020,1.8105840202712653,12.53366087200204,9.985926719875962,-2.065511829341645,3853.7028877414587,8.256789754082872,37.88693546592328,3.025180225447066,-0.4016514352189944,0.22478089999999998,-0.1479773,0.213754,-0.3456603,0.1051795,-0.5399459999999999,-0.013775675000000001,1059054842698.482,274814866.0,2.27430486679077,14582.20346781774
IDN,Indonesia,2021,1.7878556314554013,13.966435466597172,2.7532239499582962,3.7028856282775138,4287.173139950984,8.36338285298817,40.20475827496714,-1.897296590161801,6.003973221362074,0.3421673,-0.1436778,0.1470804,-0.41621349999999996,0.0239606,-0.6496757,-0.017660899999999993,1160219861389.4824,276000210.07,2.29713678359985,14308.14390118969
IDN,Indonesia,2022,1.872641008614252,8.354912554244038,-0.9573763405103065,5.307197226647986,4730.834848361069,8.461856966622147,45.46467019594532,3.716115051497404,9.568987563469335,0.2811244,-0.1291182,0.2328093,-0.3702139,0.025901399999999998,-0.7624666,0.003650399999999998,1160219861389.4824,276000210.07,2.32053375244141,14849.85393621048
IDN,Indonesia,2023,1.5711669417347438,3.500327528565799,7.28506359409343,5.049023318359971,4876.3077451225245,8.492143602867648,41.33628687076515,2.5729081606661097,1.5301319844336803,0.3408081,-0.0817572,0.2732116,-0.4431661,-0.0200561,-0.613745,0.02227409999999999,1160219861389.4824,276000210.07,2.34451293945313,15236.88466205062
KHM,Cambodia,2000,3.202575923656084,26.897982187905328,,9.993580322920792,296.42668752633426,5.691799928256442,110.39712530373069,1.948818188869339,-3.2318376177997123,-0.3323699,-1.2001401999999999,-1.0508416999999999,-0.9101576,-1.1783773,-1.0009785,-0.8733773499999999,3694168979.3201866,12462336.0,1.5452004396915417,3840.75
KHM,Cambodia,2001,3.5333766908954622,20.52432081408475,,7.389710650705169,327.5009843144443,5.791491060611078,111.7717412440007,1.948818188869339,6.397681806903165,,,,,,,,4145665969.928644,12658484.0,1.55278742313385,3916.333333333335
KHM,Cambodia,2002,2.9093477321166077,31.089743380758524,,6.265072805096366,350.14727663429426,5.858353856359711,118.26956207228775,-0.10857879948158455,1.9930778808371343,-0.2523816,-1.2761676,-1.1388612999999999,-0.9132705999999999,-1.0599539,-0.9341163,-0.8951702749999999,4501227626.6275215,12855241.0,1.56517469882965,3912.083333333332
KHM,Cambodia,2003,1.616516850321357,15.432437427409088,,10.283681307169147,386.69112393177795,5.957626244979707,120.07496909359874,1.5535319046582785,3.272589194096227,-0.2523591,-1.2908199999999999,-1.1451886,-0.9440919,-0.9768334999999999,-0.9692824,-0.9081149,5046693484.317668,13050968.0,1.57766079902649,3973.333333333332
KHM,Cambodia,2004,2.2337173477841006,28.348602869056805,,9.457694811039289,444.1990675290812,6.096272812243988,131.35148105627584,1.0743258478838058,7.502797280952734,-0.40800719999999996,-1.2330613,-1.0660650999999999,-1.0053897,-0.9237124,-0.7441669,-0.928130825,5883297159.873515,13244731.0,1.59024655818939,4016.25
KHM,Cambodia,2005,5.3660385262125505,15.81652153555769,,13.303333835845493,525.7973251209264,6.26491582502709,133.55196526564785,1.8807398815221532,8.016704573321604,-0.5046565,-1.3171245999999999,-1.2866826,-1.1666889999999999,-0.9591426,-0.6598807999999999,-1.068788175,7066296463.359804,13439202.0,1.6029326915741,4092.5
KHM,Cambodia,2006,5.786570719261892,40.545910386641644,,10.943360068169355,612.2526485507273,6.417145021753059,140.34873431848348,0.26233123667545044,6.797285569949537,-0.5256455999999999,-1.3170465,-1.1887831,-1.1364746,-0.8682572,-0.5438366,-1.04198745,8350531016.657529,13639028.0,1.62778294086456,4103.25
